resets.sent.a2b,ack.pkts.sent.a2b,pure.acks.sent.b2a,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.a2b,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.a2b,data.xmit.time.a2b,data.xmit.time.b2a,idletime.max.b2a,throughput.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,min.retr.time.a2b,avg.retr.time.a2b,sdv.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.from.3whs.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.min.b2a,rtt.full.sz.max.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.avg.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,max.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,syn.pkts.sent.b2a,fin.pkts.sent.b2a,duplicate.acks.b2a,abs.downlinkdelay.min,abs.downlinkdelay.25.,abs.downlinkdelay.50.,abs.downlinkdelay.max,abs.uplinkdelay.min,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.avg,abs.cwin.75.,abs.cwin.max,abs.rwin.25.,abs.rwin.50.,abs.rwin.75.,abs.rwin.max,abs.winratio.min,abs.winratio.25.,abs.winratio.50.,abs.winratio.avg,abs.winratio.75.,abs.winratio.max,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.50.,abs.idletime.avg,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.25.,abs.segmentsizes.50.,abs.segmentsizes.max,abs.packetlost.sum,abs.instanttp.min,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
225.0,27621.0,17.0,0.0,0.0,0.0,0.0,40.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,40418634.0,1348822.0,5.0,5.0,193006.0,0.0,37476.0,9.0,460.0,0.0,7.33,62.3,155.0,16.4,37.8,25.7,10.8,22.1,2.0,21.8,37.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,44.5,0.4,0.8,0.9,1.0,0.4,0.9,0.9,0.0,0.0,0.0,0.0,0.0,19404.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,27.0,36.0,165.0,-124.0,7.0,9.0,7.77705915921628,12.0,36.0,47.0,0.0,35.0,46.0,50.4515199263427,58.0,176.0,0.0,3825245.0,4117921.0,4380943.20535582,4371692.0,7478059.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0753460352826273,0.0916359228116225,0.098230312805213,0.107562139615218,0.104241984342571,0.286851394451602,0.0,1943270.0,2520837.0,2698101.87056412,3120786.0,9704241.0,0.0,0.155457389245925,0.0,33.9999999996508,1.0,2776.0,7470.0,65236.0,0.0,0.0004,0.0,0.0,12137690685.6277,33686968000000.0,551884.539
279.0,24757.0,9.0,0.0,121.0,0.0,943617.0,77.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,39880951.0,1513916.0,5.0,5.0,219220.0,0.0,29148.0,7.0,460.0,0.0,7.284,207.8,160.0,16.5,34.6,24.6,8.7,20.2,2.0,16.5,34.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,42.1,0.5,1.6,0.6,1.0,0.3,0.6,0.6,37.0,0.0,0.0,0.0,0.0,16505.0,16.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,249.0,3.0,21.0,30.0,416.0,-359.0,7.0,10.0,7.80386666988487,12.0,37.0,41.0,0.0,31.0,40.0,53.9531375839184,54.3251385875756,432.0,0.0,3232218.0,3400960.0,3759923.51975574,4072208.0,7426958.0,41937920.0,41943040.0,41943040.0,41943040.0,0.0551763416020632,0.0772004906299597,0.081085205078125,0.0959927798869647,0.0975895643234253,0.356389726439244,0.0,1345213.0,1921314.0,2066917.37633656,2483806.5,12345776.0,0.0,0.176442191648508,0.0,199.99999999709,0.0,2776.0,6940.0,65236.0,9.0,8e-05,8.0,10.0,10077739650.6255,58985584000000.0,465063.069
95.0,17561.0,154.0,0.0,164.0,0.0,1266484.0,185.0,65236.0,232.0,2.0,231.0,34257920.0,1638400.0,31250616.0,1585425.0,5.0,5.0,172389.0,4.0,18044.0,5.0,460.0,0.0,7.348,392.5,155.0,17.7,37.7,30.4,0.0,24.0,1.0,20.5,24.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.6,1.3,0.8,1.0,0.4,0.8,0.8,104.0,0.0,3.9,2.3,1.5,11794.0,14.0,5.0,0.1,168.4,60.92,24.56,5.0,0.0,168.0,3.0,14.0,19.0,1238.0,-1170.0,9.0,11.0,-0.124662839753786,14.0,300.0,25.0,0.0,25.0,32.0,54.7503113036033,42.0,1249.0,0.0,1276333.0,2058984.0,2075556.6131821,2793802.0,4696938.0,34257920.0,34257920.0,34257920.0,34257920.0,0.0244931001886032,0.0378738405600807,0.0622412569122702,0.0686834531999414,0.0845866882752952,0.326164653034559,0.0,451300.5,901539.5,1124488.4900408,1384768.75,11545622.0,0.0,0.254901960784537,0.0,240.000000005239,0.0,2776.0,5552.0,65236.0,129.0,8e-05,54.0,16.0,5896427678.42635,23400288000000.0,263434.973
147.0,28021.0,5.0,0.0,90.0,0.0,1023452.0,48.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,40381559.0,1490376.0,5.0,5.0,192047.5,0.0,49968.0,12.0,460.0,0.0,7.406,174.9,155.0,17.0,23.4,20.2,0.0,23.4,1.0,19.3,23.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,24.7,0.5,1.0,0.9,1.0,0.4,0.9,0.9,9.0,0.0,0.0,0.0,0.0,19667.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,98.0,3.0,28.0,38.0,276.0,-154.0,8.0,11.0,9.86995609450136,13.0,32.0,48.0,1.0,38.0,48.0,54.85257443584,62.0,288.0,0.0,4000216.0,4567814.0,4784317.22191093,5287825.0,7462804.0,41937920.0,41937920.0,41937920.0,41942016.0,0.0638239601394417,0.0954266822521181,0.109493770792638,0.119804779276763,0.129231015748993,0.284056371208807,0.0,1936235.0,2666372.5,2884551.42197366,3553766.0,11232609.0,0.0,0.155428714796333,0.0,129.999999997381,0.0,2776.0,6940.0,65236.0,8.0,0.00024,7.0,8.0,821.094457269546,59678.4639403215,553050.391
76.0,15345.0,6.0,0.0,0.0,0.0,0.0,0.0,65236.0,232.0,4.0,231.0,39666688.0,1638400.0,37462287.0,1418917.0,5.0,5.0,86577.0,0.0,20820.0,6.0,460.0,0.0,7.292,86.4,160.0,21.9,29.9,26.3,0.0,29.9,1.0,24.9,29.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,43.7,0.4,0.9,0.5,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,9721.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,52.0,82.0,396.0,-270.0,6.0,9.0,4.02420701168614,12.0,53.0,125.0,0.0,59.0,90.0,95.7285607037257,133.0,395.0,0.0,1518600.0,2172976.0,2686843.06590349,2640452.0,7274303.0,39666688.0,39666688.0,39666688.0,39666688.0,0.0229894666275137,0.0406514907420554,0.0565464905968454,0.0750188293938792,0.0677766694310349,0.324790667258194,0.0,1000973.0,1581196.0,2058522.63236346,2219277.5,13082926.0,0.0,0.291131692968181,0.0,82.0000000021537,1.0,2776.0,5120.0,65236.0,0.0,8e-05,0.0,0.0,3832577106.02195,57213232000000.0,183568.613
77.0,29423.0,16.0,0.0,2.0,0.0,5552.0,3.0,65236.0,232.0,2.0,231.0,41937920.0,1638400.0,40543590.0,1470796.0,5.0,5.0,190875.0,0.0,29148.0,7.0,460.0,0.0,7.308,50.4,160.0,16.0,21.0,19.7,0.0,21.0,1.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.4,0.8,0.7,1.0,0.5,0.7,0.7,3.0,0.0,0.0,0.0,0.0,21815.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,24.0,34.0,132.0,-72.0,7.0,9.0,9.20070134424313,12.0,47.0,42.0,0.0,34.0,44.0,45.9595715345208,54.0,141.0,0.0,3675228.0,4563323.0,4777973.33465809,5662597.0,7479194.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0760903735807594,0.0876456438469051,0.111384684791234,0.11831075111801,0.135705991141192,0.318924380978362,0.0,1824022.0,2561745.5,2796954.26179622,3499010.75,13033085.0,0.0,0.142882191353865,0.0,25.9999999980209,1.0,2776.0,7740.0,65236.0,0.0,0.00032,0.0,2.0,3237482631.52704,27696656000000.0,640470.655
250.0,24113.0,9.0,0.0,1.0,0.0,1388.0,12.0,65236.0,232.0,4.0,231.0,41938944.0,1638400.0,39711771.0,1417544.0,5.0,5.0,203946.0,5.0,22208.0,8.0,460.0,0.0,7.33,176.7,155.0,29.1,57.6,40.4,15.5,33.4,2.0,32.8,57.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,43.0,0.4,1.0,0.9,1.0,0.5,0.9,0.9,1.0,0.0,0.0,0.0,0.0,16749.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,3.0,23.0,35.0,270.0,-138.0,8.0,10.0,9.91100276524523,13.0,42.0,55.0,0.0,33.0,46.0,57.1299284408927,68.0,284.0,0.0,3173780.0,3621802.0,4167241.44209965,4836044.0,7351369.0,41937920.0,41938944.0,41938944.0,41938944.0,0.0685345276558532,0.0757506912906534,0.0899218177725552,0.105461478646931,0.115421771036809,0.348162410504268,0.0,1474369.25,2172813.5,2475691.5263426,3068908.5,11276213.0,0.0,0.178726500909696,0.0,158.999999999651,1.0,2776.0,7466.0,65236.0,1.0,0.00032,1.0,1.0,4514855277.93659,26812168000000.0,468519.026
94.0,21092.0,34.0,0.0,410.0,0.0,3619427.0,202.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,39908100.0,1507119.0,5.0,5.0,169988.0,1.0,33312.0,12.0,460.0,0.0,7.277,324.3,160.0,20.9,40.1,33.8,0.0,27.6,1.0,25.8,27.6,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,47.6,0.5,2.3,0.8,1.0,0.4,0.8,0.8,11.0,0.0,0.0,0.0,0.0,13445.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,614.0,3.0,46.0,80.0,654.0,-529.0,7.0,9.0,2.44309559939302,12.0,47.0,126.0,0.0,55.0,88.0,106.080307284154,133.0,638.0,0.0,2826032.0,6788815.0,6036152.17339792,7659741.0,11597700.0,41937920.0,41937920.0,41943040.0,41943040.0,0.0525817207911122,0.0687637822762788,0.165474343299866,0.151466203853857,0.196426368131661,0.319520135585291,0.0,1937522.0,4906899.0,4843562.16204622,6575635.5,15373929.0,0.0,0.213295590509852,0.0,324.000000000524,0.0,2776.0,6940.0,65236.0,0.0,8e-05,0.0,49.0,3218731025.37335,55149728000000.0,377362.055
158.0,28569.0,6.0,0.0,97.0,0.0,906179.0,73.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,40378093.0,1484743.0,5.0,5.0,211060.0,0.0,27760.0,7.0,460.0,0.0,7.339,208.9,155.0,17.4,29.2,24.5,6.2,27.2,2.0,18.6,29.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.7,0.6,2.1,0.7,1.0,0.3,0.7,0.7,32.0,0.0,0.0,0.0,0.0,20278.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,196.0,3.0,22.0,30.0,355.0,-193.0,9.0,12.0,10.9626896185141,14.0,38.0,35.0,0.0,34.0,42.0,50.4443917022375,51.0,378.0,0.0,3947552.0,4351491.0,4543980.06670892,4656540.0,7608200.0,41937920.0,41937920.0,41940992.0,41943040.0,0.0703167443688194,0.0945412648028324,0.104595547000891,0.113878973213975,0.111227833903064,0.299439816444613,0.0,1713010.0,2311246.0,2499806.9852394,2889346.75,12588771.0,0.0,0.150777911802588,0.0,169.999999998254,0.0,2776.0,6940.0,65236.0,18.0,8e-05,8.0,10.0,3142239912.71595,31360664000000.0,581575.653
47.0,9673.0,5.0,0.0,0.0,0.0,0.0,2927.0,42464.0,232.0,2.0,231.0,27427840.0,1638400.0,18990682.0,1726553.0,5.0,5.0,3917748.0,4.0,18578.0,7.0,460.0,0.0,7.451,137.0,155.0,18.4,37.6,29.0,0.0,37.6,1.0,28.1,37.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.1,5.5,0.6,0.5,0.9,1.0,0.5,0.9,0.9,266.0,0.0,0.0,0.0,0.0,10410.0,387.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6657.0,3.0,642.0,817.0,2534.0,-2046.0,-689.0,-223.0,-405.34829388257,7.0,35.0,1304.25,0.0,529.0,624.0,642.661078172207,705.0,2542.0,0.0,5041513.0,6532874.0,6900219.45319705,8878676.0,11555236.0,15904768.0,19523584.0,24930304.0,27091968.0,0.162303395077201,0.226340106670673,0.311367881430422,0.370944848054412,0.512495110668391,0.627278832449519,0.0,2265415.25,3428304.5,4007768.08061789,5391769.0,10440944.0,0.0,0.575974175697952,0.0,69.999999999709,1.0,1327.0,1327.0,42464.0,467.0,0.00024,221.0,0.0,5823995194.67249,42628512000000.0,36488.11
0.0,27087.0,5.0,0.0,8.0,0.0,16656.0,33.0,65236.0,232.0,4.0,231.0,41943040.0,1638400.0,40503884.0,1409231.0,5.0,5.0,230853.0,0.0,37476.0,8.0,460.0,0.0,7.216,137.7,160.0,14.2,22.6,19.8,0.0,22.6,1.0,19.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,44.5,0.4,1.1,0.8,1.0,0.3,0.8,0.8,8.0,0.0,0.0,0.0,0.0,19384.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,131.0,3.0,26.0,36.0,282.0,-123.0,6.0,9.0,8.33947232058036,11.0,47.0,44.0,0.0,35.0,45.0,51.3351477040957,56.0,294.0,0.0,3986882.0,4374700.0,4761404.00749201,4883078.0,9901756.0,41937920.0,41937920.0,41939968.0,41943040.0,0.0754932290394946,0.0954942925161763,0.104300975799561,0.119678857102459,0.11642165184021,0.399562432786473,0.0,1887281.75,2607728.0,2751270.96141722,3218255.75,11690451.0,0.0,0.156320846378176,0.0,131.000000001222,1.0,2776.0,7496.0,65236.0,2.0,0.00016,1.0,5.0,739753199.972151,34262368000000.0,566513.016
42.0,25515.0,28.0,0.0,161.0,0.0,1085688.0,39.0,65236.0,232.0,3.0,231.0,41938944.0,1638400.0,39479526.0,1483326.0,5.0,5.0,113212.0,104.0,22302.0,8.0,460.0,0.0,7.342,725.6,145.0,16.8,59.3,38.1,0.0,59.3,1.0,44.4,59.3,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,10.1,0.4,0.6,0.5,1.0,0.2,0.5,0.5,17.0,0.0,0.0,0.0,0.0,15832.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,180.0,3.0,25.0,34.0,656.0,-594.0,8.0,10.0,5.69811320754717,12.0,45.0,42.0,0.0,35.0,44.0,54.0888412545986,56.0,667.0,0.0,2374582.0,2587277.0,3003820.5662315,3721293.0,6721049.0,41936896.0,41938944.0,41938944.0,41938944.0,0.0453204067322248,0.0569963802617443,0.0618430766237334,0.0928681447956683,0.0927135141332349,5.23531494140625,0.0,1164472.5,1571513.0,1770954.60394313,2159018.0,22000286.0,0.0,0.195829094608321,0.0,728.000000002794,0.0,2776.0,5552.0,65236.0,9.0,8e-05,5.0,19.0,3550120428.09192,29314760000000.0,373318.91
17.0,20937.0,54.0,0.0,149.0,0.0,807284.0,280.0,65236.0,232.0,4.0,231.0,41940992.0,1638400.0,39792850.0,1542062.0,5.0,5.0,455992.0,4.0,59684.0,20.0,460.0,0.0,7.292,295.1,160.0,19.3,31.6,26.4,0.0,22.2,1.0,19.9,22.2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,44.1,0.5,1.3,0.7,1.0,0.2,0.7,0.7,221.0,0.0,22.9,19.9,0.0,16400.0,99.0,3.0,0.0,321.1,72.98,64.08,5.0,0.0,1268.0,3.0,30.0,46.0,547.0,-345.0,6.0,9.0,5.46810101345738,12.0,166.0,83.0,0.0,39.0,54.0,74.2117656047798,90.0,555.0,0.0,3125710.0,3656939.0,4782758.75854239,6584629.0,11442858.0,41937920.0,41937920.0,41937920.0,41940992.0,0.0631689888292028,0.074531831812355,0.0871988644167379,0.124256371190554,0.161419143352642,0.345815499981637,0.0,1671420.0,2303682.0,2757480.40183862,3390154.75,18334893.0,0.0,0.202807853127496,0.0,292.999999997846,0.0,2776.0,6940.0,217916.0,89.0,8e-05,57.0,21.0,1085510378.10285,39202096000000.0,365933.451
98.0,21534.0,7.0,0.0,494.0,0.0,3909211.0,263.0,65236.0,232.0,3.0,231.0,41943040.0,1638400.0,40030217.0,1428797.0,5.0,5.0,185222.5,0.0,29148.0,7.0,460.0,0.0,7.296,203.9,160.0,16.5,30.1,21.5,7.5,19.3,2.0,17.5,30.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.6,0.4,0.5,0.9,1.0,0.4,0.9,0.9,169.0,0.0,0.1,0.1,0.0,13124.0,53.0,4.0,0.0,1.1,0.4,0.02,5.0,0.0,838.0,3.0,28.0,42.0,676.0,-539.0,8.0,10.0,-0.382690058479532,13.0,38.0,73.0,0.0,39.0,53.0,73.7637269455718,80.0,681.0,0.0,2497218.0,2763690.0,3744447.98625731,4666126.0,8141788.0,41938944.0,41943040.0,41943040.0,41943040.0,0.0365825653076172,0.0595807552337646,0.0661832809448242,0.0962543082511367,0.111259031295776,0.38655954481886,0.0,1217400.5,1697809.0,2286300.94353801,3090770.0,21481504.0,0.0,0.214158308722493,0.0,190.999999998894,0.0,2776.0,6940.0,65236.0,170.0,0.00016,41.0,57.0,9125477019.99064,37892128000000.0,336227.421
20.0,35905.0,12.0,0.0,0.0,0.0,0.0,16.0,65236.0,232.0,4.0,231.0,41938944.0,1638400.0,40733414.0,1579855.0,5.0,5.0,300439.0,0.0,20006.0,7.0,460.0,0.0,7.292,52.4,160.0,17.8,36.5,30.2,0.0,36.5,1.0,27.6,36.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,48.9,0.4,1.6,0.5,1.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,29096.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,46.0,53.0,149.0,-70.0,6.0,8.0,7.75145467106778,10.0,33.0,65.0,1.0,53.0,61.0,67.4317634074242,76.0,159.0,0.0,7714050.0,9198896.0,10363168.7930452,11449488.0,19730481.0,41937920.0,41937920.0,41938944.0,41938944.0,0.128506907565436,0.187685889277517,0.219914578500794,0.252489065497708,0.273010392503968,0.470468754768954,0.0,5344461.0,6344216.0,7769567.17367007,9520377.0,22598961.0,0.0,0.112383701292715,0.0,18.0000000036671,1.0,2776.0,8328.0,65236.0,0.0,8e-05,0.0,0.0,1247.94779813597,31485.3919842573,992160.749
2.0,14330.0,16.0,0.0,2695.0,0.0,20097037.0,1604.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,38740841.0,1483140.0,5.0,5.0,1984819.0,1.0,47766.0,12.0,460.0,0.0,7.405,766.7,155.0,17.7,22.1,21.3,0.0,21.8,1.0,20.0,21.8,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,46.7,0.5,1.7,0.8,1.0,0.2,0.8,0.8,699.0,0.0,3.8,1.7,1.8,7718.0,45.0,4.0,0.0,1114.7,189.7,148.86,5.0,0.0,4144.0,3.0,68.0,129.0,2260.0,-2115.0,-119.0,8.0,-233.910889659157,12.0,235.0,910.0,1.0,71.0,120.0,348.311917670236,497.0,2204.0,0.0,3544770.0,7368254.0,8226062.54934527,11441312.0,19125592.0,41402368.0,41935872.0,41937920.0,41939968.0,0.0344018015199609,0.0847119742705408,0.176164058112241,0.21378203521168,0.323185592573363,0.573258039873691,0.0,2514131.5,5763789.5,8801892.37040246,13984326.0,36896450.0,0.0,0.358143565548047,0.0,298.999999999069,0.0,2776.0,5924.0,159620.0,1619.0,0.00016,338.0,163.0,500.664609693581,58946.031941054,195669.134
102.0,16301.0,6.0,0.0,0.0,0.0,0.0,184.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,39103494.0,1718391.0,5.0,5.0,307848.0,1.0,51356.0,13.0,460.0,0.0,7.276,160.1,160.0,17.0,37.4,28.9,7.7,29.2,2.0,17.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.2,0.6,1.2,0.6,1.0,0.2,0.6,0.6,154.0,0.0,0.0,0.0,0.0,12355.0,40.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,411.0,3.0,33.0,45.0,405.0,-337.0,8.0,10.0,4.463714856572,13.0,56.0,62.0,0.0,42.0,55.0,76.0909224066188,73.0,415.0,0.0,1690784.0,2433084.0,3306282.67118596,2806716.0,13970365.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0264916333475766,0.0404018129654499,0.0580163250824075,0.0878799288770151,0.0694350125137346,0.333120121360335,0.0,867823.0,1265244.0,1794899.54156558,1884635.0,9901076.0,0.0,0.260962643165465,0.0,144.000000000233,1.0,2776.0,5552.0,65236.0,55.0,8e-05,31.0,0.0,2479418137.28913,17373280000000.0,238977.334
60.0,17992.0,14.0,0.0,173.0,0.0,1189107.0,62.0,65236.0,232.0,8.0,231.0,41940992.0,1638400.0,39632296.0,1663878.0,5.0,5.0,137650.0,1.0,37476.0,12.0,460.0,0.0,7.337,166.1,155.0,16.9,30.9,29.3,0.0,27.7,1.0,16.9,27.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,0.4,0.8,0.5,1.0,0.3,0.5,0.5,10.0,0.0,0.0,0.0,0.0,10403.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,235.0,3.0,70.0,143.0,776.0,-207.0,8.0,10.0,7.9349347589069,13.0,56.0,284.0,1.0,80.0,153.0,225.496450336508,297.0,785.0,0.0,3347540.0,7335492.0,7846465.51820068,11323685.0,24032370.0,41937920.0,41940992.0,41940992.0,41940992.0,0.0526129812828104,0.0847955861415963,0.175850542897693,0.195834277744952,0.27349810896223,0.573004329511329,0.0,2448583.0,6279063.0,7880431.31565435,10377008.0,25100366.0,0.0,0.259320483961719,0.0,138.999999995576,1.0,2776.0,6940.0,245276.0,111.0,8e-05,5.0,26.0,367.602112957201,58513.8319414862,279701.593
64.0,18793.0,5.0,0.0,0.0,0.0,0.0,136.0,65236.0,232.0,4.0,231.0,41942016.0,1638400.0,38776069.0,1830244.0,5.0,5.0,157400.0,5.0,24984.0,9.0,460.0,0.0,7.284,56.3,160.0,28.8,38.8,33.8,0.0,29.1,1.0,28.8,29.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.1,0.4,1.0,0.9,1.0,0.5,0.9,0.9,109.0,0.0,0.0,0.0,0.0,9520.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,257.0,3.0,27.0,37.0,230.0,-168.0,13.0,15.0,13.0853531545118,18.0,50.0,45.0,2.0,42.0,52.0,54.9614550426044,63.0,243.0,0.0,1828085.0,2055300.0,2509741.25505404,2406552.0,10406708.0,41937920.0,41937920.0,41942016.0,41942016.0,0.035106465769813,0.0436433241549476,0.0490888182389707,0.078899621850906,0.0573850768545197,0.638126383351124,0.0,754264.0,1055708.0,1220287.5223886,1400884.0,7971608.0,0.0,0.262999138178703,0.0,48.0000000025029,1.0,2776.0,6504.0,65236.0,95.0,8e-05,18.0,0.0,391.324139275124,5147.1893316176,243348.533
123.0,22348.0,5.0,0.0,0.0,0.0,0.0,8.0,65236.0,232.0,4.0,231.0,41937920.0,1638400.0,40047991.0,1543346.0,5.0,5.0,134208.0,0.0,37476.0,10.0,460.0,0.0,7.343,130.2,155.0,18.1,35.6,28.4,0.0,35.6,1.0,23.7,35.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.4,0.6,0.6,1.0,0.3,0.6,0.6,0.0,0.0,0.0,0.0,0.0,14498.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,29.0,40.0,387.0,-214.0,7.0,10.0,7.43605122386124,12.0,33.0,58.0,0.0,38.0,49.0,59.1406619885869,69.0,395.0,0.0,2782340.0,3118448.0,3534819.71578322,3895764.0,7475500.0,41937920.0,41937920.0,41937920.0,41937920.0,0.0436733629135637,0.0663442536015139,0.0743586711024295,0.089984292824664,0.0928935912892199,0.37531762514417,0.0,1348259.0,1901006.0,2313833.29899497,2577684.0,12259368.0,0.0,0.199146245913773,0.0,38.0000000004657,1.0,2776.0,6940.0,65236.0,0.0,8e-05,0.0,0.0,2951566989.15661,27312320000000.0,378626.541
223.0,22188.0,5.0,0.0,669.0,0.0,5842260.0,191.0,65236.0,232.0,4.0,231.0,41269248.0,1638400.0,38577424.0,1582628.0,5.0,5.0,139679.0,0.0,29148.0,9.0,460.0,0.0,7.291,254.8,160.0,18.1,35.4,30.5,0.0,35.4,1.0,21.9,35.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.8,0.4,0.9,0.4,1.0,0.2,0.4,0.4,76.0,0.0,1.0,0.5,0.0,11957.0,40.0,3.0,0.0,43.9,5.84,4.98,5.0,0.0,807.0,3.0,30.0,48.0,688.0,-665.0,6.0,9.0,-1.84621258848063,12.0,32.0,64.0,0.0,37.0,56.0,68.7220198337875,71.0,698.0,0.0,2444756.0,3374324.0,3902234.00161541,5547396.0,6682541.0,41268224.0,41268224.0,41269248.0,41269248.0,0.02976590223838,0.0592406399655095,0.0817656703617776,0.102993404229594,0.138936049198531,0.531269166468819,0.0,1248724.5,2264346.0,2552444.21464446,3673165.5,7188419.0,0.0,0.215091347001019,0.0,202.999999994063,0.0,2776.0,6940.0,65236.0,364.0,8e-05,62.0,83.0,6199054376.62189,48782840000000.0,343548.666
