resets.sent.a2b,resets.sent.b2a,dsack.pkts.sent.b2a,rexmt.data.pkts.b2a,initial.window.bytes.a2b,truncated.data.b2a,truncated.packets.b2a,data.xmit.time.b2a,throughput.b2a,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.min.a2b,rtt.full.sz.max.a2b,rtt.full.sz.avg.a2b,rtt.min.last.a2b,max.retrans.a2b,min.retr.time.a2b,fin.pkts.sent.a2b,rtt.min.b2a,rtt.stdev.b2a,rtt.full.sz.smpls.b2a,rtt.full.sz.avg.b2a,triple.dupacks.b2a,duplicate.acks.b2a,transfer.datarate
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.7,1.0,14.0,19.7,19.7,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,6.0,10751.944
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,16.3,1.0,15.4,16.3,16.3,152.7,2.0,248.7,0.0,0.3,0.0,1.0,0.5,0.0,11.0,109057.242
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,13.8,1.0,12.1,13.8,13.8,87.6,2.0,228.8,0.0,0.2,0.0,1.0,0.5,0.0,0.0,115665.709
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,11.4,1.0,10.4,11.4,11.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.0,75865.8
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,14.7,1.0,14.3,14.7,14.7,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.5,0.0,0.0,64515.926
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,16.4,1.0,11.2,16.4,16.4,146.5,2.0,208.9,0.0,0.2,0.0,1.0,0.3,0.0,0.0,130506.998
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.1,1.0,26.7,27.1,27.1,0.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,21593.533
0.0,0.0,0.0,0.0,54219.0,0.0,0.0,0.0,0.0,17.2,1.0,16.2,17.2,17.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,0.0,74997.609
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,15.4,1.0,12.6,15.4,15.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,74198.614
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,34.5,1.0,31.2,34.5,34.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,75193.215
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.4,1.0,27.8,33.4,33.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,42580.767
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,17.2,1.0,13.9,17.2,17.2,183.6,1.0,262.8,0.0,0.2,0.0,1.0,0.4,0.0,0.0,103476.689
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,14.9,1.0,9.9,14.9,14.9,87.2,2.0,244.6,0.0,0.2,0.0,1.0,0.3,0.0,0.0,112342.44
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,36.4,1.0,22.7,36.4,36.4,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,13558.083
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,28.6,1.0,12.6,28.6,28.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.4,0.0,0.0,19398.787
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,32.8,1.0,25.1,32.8,32.8,0.0,1.0,0.0,0.0,0.2,0.0,1.0,1.1,0.0,0.0,17480.968
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,17.8,1.0,14.0,17.8,17.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,60277.37
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,17.5,1.0,16.5,17.5,17.5,103.0,2.0,238.4,0.0,0.2,0.0,1.0,0.6,0.0,0.0,93965.32
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,38.2,1.0,14.1,38.2,38.2,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,43989.963
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,18.1,1.0,10.9,18.1,18.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.3,0.0,0.0,65071.126
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,26.5,1.0,21.0,26.5,26.5,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,0.0,43699.098
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,20.5,1.0,15.6,20.5,20.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,63219.93
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,35.2,1.0,28.6,35.2,35.2,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,9035.583
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.9,1.0,26.8,31.9,31.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,41299.048
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,34.4,1.0,24.0,34.4,34.4,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,11989.247
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,14.1,1.0,10.7,14.1,14.1,0.0,3.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,34506.573
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,17.5,1.0,14.7,17.5,17.5,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,35372.685
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.1,1.0,16.7,19.1,19.1,178.9,1.0,292.2,0.0,0.2,0.0,1.0,0.7,0.0,0.0,100845.041
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.1,1.0,17.4,30.1,30.1,0.7,6.0,32.7,0.0,0.3,0.0,1.0,0.5,0.0,0.0,42696.566
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,15.4,1.0,13.5,15.4,15.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,50404.328
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,37.5,1.0,22.5,37.5,37.5,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.8,0.0,0.0,96261.925
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.6,1.0,18.9,25.6,25.6,35.1,2.0,206.5,0.0,0.4,0.0,1.0,0.6,0.0,0.0,69760.186
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.7,1.0,18.4,19.7,19.7,28.0,3.0,91.2,0.0,0.3,0.0,1.0,1.0,0.0,0.0,80223.327
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,47.4,1.0,40.5,47.4,47.4,0.0,1.0,0.0,0.0,0.7,0.0,1.0,1.3,0.0,0.0,69834.742
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.8,1.0,17.3,20.8,20.8,0.0,1.0,290.5,0.0,0.4,0.0,1.0,0.5,0.0,0.0,103705.114
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.4,1.0,20.0,22.4,22.4,46.6,3.0,222.9,0.0,0.3,0.0,1.0,0.5,0.0,0.0,60840.502
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.6,1.0,24.6,30.6,30.6,44.8,1.0,298.5,0.0,0.6,0.0,1.0,1.3,0.0,0.0,60050.531
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.4,1.0,18.8,22.4,22.4,27.2,2.0,76.5,0.0,0.3,0.0,1.0,0.7,0.0,0.0,61939.798
0.0,0.0,0.0,0.0,70875.0,0.0,0.0,0.0,0.0,23.2,1.0,19.4,23.2,23.2,8.9,6.0,29.2,0.0,0.2,0.0,1.0,0.3,0.0,0.0,42231.784
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,28.9,1.0,24.4,28.9,28.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.1,0.0,1.0,24192.543
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.1,1.0,22.8,26.1,26.1,24.6,3.0,201.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,68027.962
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,34.4,1.0,25.2,34.4,34.4,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,53619.729
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,51.1,1.0,37.4,51.1,51.1,0.0,3.0,78.0,0.0,0.2,0.0,1.0,0.7,0.0,5.0,44836.465
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.9,1.0,20.6,25.9,25.9,12.0,3.0,81.3,0.0,0.5,0.0,1.0,0.7,0.0,0.0,92931.062
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.2,1.0,22.5,24.2,24.2,30.5,2.0,217.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,82999.327
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,22.1,1.0,21.2,22.1,22.1,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,28486.618
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.5,1.0,32.7,33.5,33.5,0.0,3.0,76.5,0.0,0.4,0.0,1.0,1.3,0.0,0.0,31026.262
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.3,1.0,21.6,23.3,23.3,0.0,0.0,0.0,0.0,0.7,0.0,1.0,0.8,0.0,0.0,71335.368
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.8,1.0,18.3,20.8,20.8,153.4,1.0,300.6,0.0,0.3,0.0,1.0,0.5,0.0,0.0,101531.903
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,38.0,1.0,29.9,38.0,38.0,166.9,1.0,244.5,0.0,0.3,0.0,1.0,0.6,0.0,0.0,98898.331
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,35.5,1.0,35.0,35.5,35.4,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,68540.333
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.9,1.0,18.1,29.9,29.9,0.0,1.0,250.1,0.0,0.3,0.0,1.0,0.8,0.0,0.0,79751.863
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.3,1.0,30.1,30.3,30.3,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.9,0.0,0.0,53595.935
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.8,1.0,19.8,21.8,21.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,31786.072
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.6,1.0,19.4,25.6,25.6,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,57793.247
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,43.5,1.0,29.5,43.5,43.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,76343.718
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,20.7,1.0,16.1,20.7,20.7,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,63020.058
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,27.7,1.0,14.7,27.7,27.7,92.4,3.0,234.2,0.0,0.3,0.0,1.0,0.7,0.0,0.0,103521.105
0.0,0.0,0.0,0.0,61190.0,0.0,0.0,0.0,0.0,25.8,1.0,23.8,25.8,25.8,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,0.0,39511.427
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,42.2,1.0,35.6,42.2,42.2,160.2,1.0,726.8,0.0,0.3,0.0,1.0,0.8,0.0,0.0,31595.272
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,20.1,1.0,17.9,20.1,20.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,114176.186
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.3,1.0,21.3,23.3,23.3,30.0,1.0,214.6,0.0,0.5,0.0,1.0,0.7,0.0,0.0,120270.696
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,25.0,1.0,15.0,25.0,25.0,140.7,1.0,458.7,0.0,0.4,0.0,1.0,0.5,0.0,0.0,33188.369
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,23.0,1.0,21.4,23.0,23.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,74979.066
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,35.6,1.0,32.2,35.6,35.6,0.0,1.0,0.0,3.0,0.6,0.0,1.0,1.1,0.0,3.0,8653.105
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,503.6,1.0,479.2,503.6,503.5,169.8,1.0,294.2,0.0,0.4,0.0,1.0,0.7,0.0,0.0,81279.456
0.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,91936.461
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.1,1.0,18.0,21.1,21.1,24.0,1.0,188.4,0.0,0.4,0.0,1.0,0.8,0.0,0.0,91936.461
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,24.4,1.0,20.9,24.4,24.4,2.1,4.0,51.2,0.0,0.3,0.0,1.0,0.5,0.0,0.0,77624.991
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.4,1.0,19.3,20.4,20.4,75.6,1.0,389.4,0.0,0.1,0.0,1.0,0.8,0.0,0.0,100248.598
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.7,1.0,24.1,30.7,30.7,71.9,3.0,224.2,0.0,0.4,0.0,1.0,0.5,0.0,0.0,44923.711
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.3,1.0,20.9,29.3,29.3,29.5,3.0,220.9,0.0,0.3,0.0,1.0,0.6,0.0,0.0,108954.134
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,44.6,1.0,35.2,44.6,44.6,8.5,1.0,594.7,0.0,0.4,0.0,1.0,0.6,0.0,0.0,32119.213
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,32.4,1.0,24.3,32.4,32.4,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,8.0,92965.96
0.0,0.0,0.0,0.0,65998.0,322.0,2.0,0.144,931.0,66.4,1.0,24.1,66.4,66.4,0.0,3.0,0.0,0.0,0.6,0.5,1.0,1.1,0.0,0.0,74105.023
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,42.6,1.0,27.4,42.6,42.6,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,22028.848
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.1,1.0,35.9,40.1,40.1,78.1,5.0,62.3,0.0,0.2,0.0,1.0,0.7,0.0,0.0,10615.523
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.9,1.0,27.5,27.9,27.9,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,6.0,81481.251
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.1,1.0,20.8,27.1,27.1,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.9,0.0,0.0,53530.897
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,35.4,1.0,30.2,35.4,35.4,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,18109.137
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,33.3,1.0,24.4,33.3,33.3,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,9.0,46025.842
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.4,1.0,18.5,22.4,22.4,0.6,2.0,129.7,0.0,0.3,0.0,1.0,0.7,0.0,3.0,83961.923
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.5,1.0,21.0,26.5,26.5,0.0,1.0,0.0,0.0,0.4,0.0,1.0,0.8,0.0,1.0,103508.022
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,19.9,1.0,19.1,19.9,19.9,0.0,0.0,0.0,0.0,0.2,0.0,1.0,1.1,0.0,0.0,102185.453
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,23.4,1.0,19.3,23.4,23.4,23.5,3.0,98.5,0.0,0.2,0.0,1.0,0.6,0.0,0.0,99813.978
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.7,1.0,22.7,24.7,24.7,40.8,2.0,205.6,0.0,0.2,0.0,1.0,0.6,0.0,0.0,63798.925
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,30.8,1.0,27.4,30.8,30.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.7,0.0,0.0,86530.399
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,40.8,1.0,40.5,40.8,40.8,70.0,2.0,220.3,0.0,0.5,0.0,1.0,1.0,0.0,0.0,84434.915
0.0,0.0,0.0,0.0,58383.0,0.0,0.0,0.0,0.0,40.8,1.0,27.4,40.8,40.8,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,21895.601
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,47.0,1.0,39.5,47.0,47.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.8,0.0,0.0,8054.921
0.0,0.0,0.0,0.0,61190.0,0.0,0.0,0.0,0.0,28.3,1.0,20.9,28.3,28.3,0.0,0.0,0.0,3.0,0.5,0.0,1.0,0.7,0.0,0.0,57760.659
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.4,1.0,20.6,21.4,21.4,62.1,3.0,220.7,0.0,0.5,0.0,1.0,0.9,0.0,0.0,51965.233
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,20.8,1.0,19.0,20.8,20.8,0.6,6.0,61.1,0.0,0.2,0.0,1.0,0.6,0.0,0.0,34121.105
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.4,1.0,20.2,24.4,24.4,0.0,0.0,0.0,0.0,0.4,0.0,1.0,0.6,0.0,0.0,52855.139
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,21.0,1.0,18.4,21.0,21.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.4,0.0,0.0,83424.451
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.0,1.0,26.5,31.0,31.0,0.0,1.0,228.1,0.0,0.3,0.0,1.0,0.8,0.0,0.0,68012.099
0.0,0.0,0.0,0.0,61159.0,0.0,0.0,0.0,0.0,38.3,1.0,37.7,38.3,38.3,0.0,7.0,39.6,0.0,0.7,0.0,1.0,1.2,0.0,0.0,10212.296
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.9,1.0,21.4,21.9,21.9,29.4,2.0,229.0,0.0,0.6,0.0,1.0,0.9,0.0,0.0,104076.305
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,25.5,1.0,21.3,25.5,25.5,140.9,1.0,536.6,0.0,0.3,0.0,1.0,0.7,0.0,0.0,41294.289
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,31.7,1.0,28.1,31.7,31.7,28.4,1.0,218.2,0.0,0.4,0.0,1.0,1.0,0.0,0.0,56154.614
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.6,1.0,19.9,22.6,22.6,121.7,1.0,299.8,0.0,0.2,0.0,1.0,0.7,0.0,0.0,99756.849
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,24.1,1.0,19.2,24.1,24.1,0.0,0.0,0.0,0.0,0.3,0.0,1.0,1.0,0.0,0.0,58759.295
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,35.0,1.0,20.4,35.0,35.0,127.2,3.0,331.9,0.0,0.2,0.0,1.0,0.6,0.0,0.0,9681.201
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.6,1.0,21.8,24.6,24.6,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,5.0,85115.432
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.7,1.0,17.7,26.7,26.7,149.7,1.0,231.2,0.0,0.3,0.0,1.0,0.7,0.0,0.0,116744.383
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.3,1.0,17.7,20.3,20.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,83860.68
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,19.0,1.0,17.5,19.0,19.0,158.9,1.0,347.2,0.0,0.5,0.0,1.0,0.8,0.0,0.0,77943.834
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,23.0,1.0,18.4,23.0,23.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.8,0.0,0.0,36468.808
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,20.8,1.0,19.2,20.8,20.8,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.9,0.0,0.0,79016.163
0.0,0.0,0.0,0.0,69487.0,0.0,0.0,0.0,0.0,30.7,1.0,18.4,30.7,30.7,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.4,0.0,0.0,39454.198
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,25.5,1.0,22.0,25.5,25.5,0.0,2.0,702.3,0.0,0.2,0.0,1.0,0.5,0.0,1.0,28569.105
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,24.9,1.0,19.1,24.9,24.8,32.0,2.0,222.8,0.0,0.2,0.0,1.0,0.6,0.0,0.0,33827.642
0.0,0.0,0.0,0.0,68099.0,0.0,0.0,0.0,0.0,23.5,1.0,19.1,23.5,23.5,141.5,2.0,364.5,0.0,0.2,0.0,1.0,1.1,0.0,0.0,32316.824
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,22.1,1.0,19.7,22.1,22.1,28.1,1.0,282.5,0.0,0.3,0.0,1.0,1.0,0.0,0.0,30786.733
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.5,1.0,18.6,23.5,23.5,3.0,2.0,445.5,0.0,0.3,0.0,1.0,0.8,0.0,0.0,30348.918
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,37.9,1.0,28.1,37.9,37.9,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,0.0,19687.491
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,29.5,1.0,24.5,29.5,29.5,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.5,0.0,0.0,23202.701
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,27.3,1.0,22.9,27.3,27.3,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,0.0,39631.862
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.5,1.0,25.9,27.5,27.5,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.8,0.0,0.0,27560.227
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.1,1.0,19.7,26.1,26.1,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.7,0.0,0.0,37504.653
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.9,1.0,21.8,23.9,23.9,486.8,1.0,623.5,0.0,0.2,0.0,1.0,0.4,0.0,0.0,35948.506
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,23.2,1.0,19.6,23.2,23.2,0.0,2.0,604.5,0.0,0.4,0.0,1.0,0.8,0.0,0.0,30223.601
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,21.3,1.0,17.2,21.3,21.3,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.9,0.0,0.0,13228.136
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,27.4,1.0,23.0,27.4,27.4,0.0,4.0,0.0,0.0,0.4,0.0,1.0,0.7,0.0,0.0,28432.685
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,441.4,2691.0,152.8,1095.0,663.1,0.0,1.0,0.0,0.0,0.6,0.0,1.0,2.6,0.0,12.0,39955.702
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,29.2,1.0,25.8,29.2,29.2,28.9,2.0,225.7,0.0,0.6,0.0,1.0,0.9,0.0,0.0,74947.341
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,38.5,1.0,37.6,38.5,38.5,30.4,3.0,70.4,0.0,0.4,0.0,1.0,0.7,0.0,2.0,70096.479
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,27.5,1.0,26.0,27.5,27.5,2.7,2.0,68.8,0.0,0.3,0.0,1.0,0.6,0.0,3.0,85264.543
0.0,0.0,0.0,0.0,66711.0,0.0,0.0,0.0,0.0,30.0,1.0,20.7,30.0,30.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,0.6,0.0,7.0,92134.746
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,45.6,1.0,45.0,45.6,45.6,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.4,0.0,0.0,76142.934
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,26.4,1.0,24.3,26.4,26.4,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.3,0.0,0.0,59783.414
0.0,0.0,0.0,0.0,65323.0,0.0,0.0,0.0,0.0,27.7,1.0,25.5,27.7,27.7,0.5,6.0,55.7,0.0,0.3,0.0,1.0,0.6,0.0,1.0,30682.038
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,28.5,1.0,22.8,28.5,28.5,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.6,0.0,3.0,94123.949
0.0,0.0,0.0,0.0,63935.0,0.0,0.0,0.0,0.0,52.5,1.0,51.9,52.5,52.5,0.0,0.0,0.0,0.0,0.7,0.0,1.0,1.3,0.0,0.0,52861.485
