abs.rtt.max,abs.packetlost.sum,total.packets.b2a,pure.acks.sent.a2b,sack.pkts.sent.a2b,dsack.pkts.sent.a2b,max.sack.blks.ack.a2b,actual.data.pkts.b2a,rexmt.data.pkts.b2a,rexmt.data.bytes.b2a,outoforder.pkts.b2a,pushed.data.pkts.b2a,adv.wind.scale.a2b,mss.requested.b2a,min.segm.size.b2a,avg.segm.size.b2a,min.win.adv.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,truncated.packets.b2a,idletime.max.b2a,hardware.dups.b2a,rtt.from.3whs.a2b,rtt.from.3whs.b2a,post.loss.acks.a2b,ambiguous.acks.a2b,segs.cum.acked.a2b,duplicate.acks.a2b,triple.dupacks.a2b,max.retrans.b2a,transfer.datarate
156.0,0.0,991.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,76.0,0.0,24.0,0.0,340.0,0.0,990.0,42.0,3.0,0.0,25062.656641604
107.0,0.0,856.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,2560.0,1.0,1558.0,2.0,119.0,0.0,32.0,0.0,0.0,0.0,1053.0,2.0,0.0,0.0,10395.0103950104
54.0,0.0,926.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,27.0,0.0,341.0,0.0,1077.0,64.0,5.0,0.0,25773.1958762887
266.0,0.0,1233.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,32.0,0.0,34.0,0.0,966.0,0.0,736.0,44.0,2.0,0.0,5680.20448736155
243.0,-5.0,718.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,90.0,0.0,31.0,0.0,1.0,0.0,1350.0,149.0,2.0,0.0,14144.2715700141
221.0,0.0,1046.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,895.0,87808.0,2616.0,1.0,1626.0,2.0,92.0,0.0,29.0,0.0,683.0,0.0,1003.0,117.0,19.0,0.0,15885.6235107228
126.0,0.0,742.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,2560.0,1.0,1558.0,2.0,90.0,0.0,52.0,0.0,0.0,0.0,1197.0,0.0,0.0,0.0,6927.60651195012
1123.0,0.0,932.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,64.0,0.0,37.0,0.0,0.0,0.0,983.0,0.0,0.0,0.0,4695.93801361822
105.0,0.0,950.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,61.0,0.0,42.0,0.0,588.0,0.0,1068.0,87.0,8.0,0.0,22779.0432801822
289.0,0.0,951.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,60.0,0.0,18.0,0.0,993.0,26.0,2.0,0.0,12195.1219512195
43.0,0.0,659.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,1192.0,65535.0,2859.0,1.0,1857.0,2.0,70.0,0.0,31.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,16949.1525423729
898.0,0.0,1164.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,437.0,0.0,32.0,0.0,857.0,0.0,800.0,24.0,1.0,0.0,2758.24024272514
298.0,0.0,1239.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,895.0,87808.0,1308.0,1.0,563.0,2.0,103.0,0.0,21.0,0.0,1015.0,0.0,745.0,53.0,2.0,0.0,7451.56482861401
366.0,0.0,642.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,27.0,0.0,21.0,0.0,0.0,0.0,1276.0,1.0,0.0,0.0,11757.7895355673
120.0,0.0,953.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,60.0,0.0,34.0,0.0,518.0,0.0,1298.0,248.0,36.0,0.0,24038.4615384615
131.0,0.0,982.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,110.0,0.0,34.0,0.0,724.0,0.0,1041.0,74.0,6.0,0.0,26490.0662251656
87.0,0.0,920.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,51.0,0.0,28.0,0.0,359.0,0.0,1096.0,81.0,7.0,0.0,28943.5600578871
368.0,0.0,1184.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,44.0,0.0,42.0,0.0,779.0,0.0,786.0,46.0,2.0,0.0,7886.43533123028
391.0,0.0,677.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,43.0,0.0,28.0,1.0,0.0,0.0,1239.0,0.0,0.0,0.0,11280.3158488438
176.0,0.0,901.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,243.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,192.0,0.0,24.0,0.0,400.0,0.0,1111.0,69.0,7.0,0.0,27972.027972028
55.0,0.0,750.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,2560.0,1.0,1558.0,2.0,104.0,0.0,32.0,0.0,0.0,0.0,1156.0,0.0,0.0,0.0,11771.6303708064
206.0,0.0,981.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,41.0,0.0,37.0,0.0,496.0,0.0,1025.0,77.0,9.0,0.0,17241.3793103448
353.0,0.0,668.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,41.0,0.0,33.0,0.0,0.0,0.0,1248.0,0.0,0.0,0.0,11695.9064327485
66.0,0.0,817.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,1320.0,1.0,540.0,2.0,91.0,0.0,38.0,0.0,0.0,0.0,1094.0,1.0,0.0,0.0,11273.9571589628
354.0,0.0,640.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1193.0,88064.0,2861.0,1.0,1871.0,2.0,92.0,0.0,35.0,1.0,0.0,0.0,1284.0,0.0,0.0,0.0,11682.2429906542
173.0,0.0,991.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,70.0,0.0,28.0,1.0,372.0,0.0,983.0,45.0,2.0,0.0,21436.2272240086
1203.0,0.0,1212.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,41.0,0.0,21.0,0.0,692.0,0.0,738.0,27.0,0.0,0.0,4045.3074433657
121.0,0.0,987.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,244.0,894.0,88064.0,2616.0,1.0,1626.0,2.0,71.0,0.0,25.0,0.0,665.0,0.0,1152.0,106.0,12.0,0.0,21978.021978022
124.0,0.0,900.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,29.0,0.0,25.0,0.0,304.0,0.0,1331.0,82.0,12.0,0.0,26845.6375838926
62.0,0.0,949.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1192.0,88064.0,2859.0,1.0,1869.0,2.0,75.0,0.0,23.0,0.0,541.0,0.0,1134.0,131.0,13.0,0.0,35335.6890459364
243.0,0.0,1186.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,32.0,0.0,29.0,0.0,739.0,0.0,893.0,73.0,1.0,0.0,8771.9298245614
116.0,0.0,607.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1308.0,0.0,0.0,0.0,31496.062992126
364.0,0.0,1330.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,895.0,87808.0,1308.0,1.0,563.0,2.0,100.0,0.0,32.0,1.0,1149.0,0.0,651.0,52.0,1.0,0.0,3840.98329172268
766.0,0.0,1112.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,56.0,0.0,33.0,0.0,372.0,0.0,824.0,13.0,0.0,0.0,4822.7634434531
1299.0,0.0,946.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,894.0,88064.0,1308.0,1.0,562.0,2.0,82.0,0.0,21.0,0.0,0.0,0.0,976.0,0.0,0.0,0.0,2155.86935431713
125.0,0.0,902.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,58.0,0.0,30.0,0.0,380.0,0.0,1073.0,47.0,2.0,0.0,26773.7617135208
231.0,0.0,951.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,120.0,0.0,40.0,0.0,489.0,0.0,1033.0,59.0,10.0,0.0,14316.3922691482
462.0,0.0,1064.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,246.0,895.0,88064.0,2616.0,1.0,1626.0,2.0,79.0,0.0,23.0,0.0,347.0,0.0,881.0,19.0,0.0,0.0,5122.95081967213
137.0,0.0,983.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,84.0,0.0,29.0,0.0,633.0,0.0,1013.0,66.0,8.0,0.0,19685.0393700787
1101.0,0.0,1024.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,31.0,0.0,23.0,0.0,0.0,0.0,892.0,1.0,0.0,0.0,2953.77344557672
482.0,0.0,1143.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,244.0,894.0,88064.0,2616.0,1.0,1626.0,2.0,80.0,0.0,23.0,0.0,330.0,0.0,804.0,22.0,0.0,0.0,4595.58823529412
128.0,0.0,1252.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,52.0,0.0,22.0,0.0,766.0,0.0,801.0,110.0,2.0,0.0,8806.69308674593
113.0,0.0,1001.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,894.0,88064.0,1308.0,1.0,561.0,2.0,75.0,0.0,20.0,0.0,386.0,0.0,1088.0,141.0,16.0,0.0,20120.7243460765
159.0,0.0,473.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,25.0,0.0,19.0,0.0,0.0,0.0,1442.0,0.0,0.0,0.0,17226.5288544358
48.0,3.0,939.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,27.0,0.0,20.0,0.0,282.0,0.0,1167.0,146.0,21.0,0.0,25906.7357512953
226.0,0.0,534.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,245.0,895.0,88064.0,2616.0,1.0,1626.0,2.0,107.0,0.0,27.0,0.0,0.0,0.0,1388.0,0.0,0.0,0.0,13097.5769482646
429.0,0.0,504.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,895.0,87808.0,1308.0,1.0,563.0,2.0,92.0,0.0,44.0,0.0,0.0,0.0,1420.0,0.0,0.0,0.0,8193.36337566571
130.0,0.0,1061.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,67.0,0.0,33.0,0.0,404.0,0.0,919.0,53.0,5.0,0.0,14641.2884333821
145.0,0.0,518.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,25.0,0.0,20.0,0.0,0.0,0.0,1398.0,0.0,0.0,0.0,19762.8458498024
14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.87179088222
348.0,0.0,583.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,351.0,0.0,52.0,1.0,0.0,0.0,1332.0,0.0,0.0,0.0,12437.8109452736
92.0,0.0,549.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,82.0,0.0,52.0,0.0,0.0,0.0,1366.0,0.0,0.0,0.0,24301.3365735115
307.0,0.0,1017.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,68.0,0.0,32.0,1.0,747.0,0.0,998.0,69.0,12.0,0.0,14336.917562724
451.0,0.0,631.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,1320.0,243.0,894.0,88064.0,2616.0,1.0,1626.0,2.0,69.0,0.0,24.0,0.0,0.0,0.0,1294.0,0.0,0.0,0.0,11061.9469026549
101.0,6.0,559.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,9.0,1320.0,258.0,1193.0,88064.0,2861.0,1.0,1871.0,2.0,76.0,0.0,13.0,0.0,1.0,4.0,1432.0,69.0,1.0,0.0,21786.4923747277
101.0,0.0,596.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,70.0,0.0,28.0,0.0,56.0,0.0,1321.0,2.0,0.0,0.0,33726.8128161889
1939.0,14.0,915.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,389.0,0.0,33.0,1.0,17.0,9.0,1184.0,181.0,3.0,0.0,3496.5034965035
238.0,0.0,467.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,27.0,0.0,21.0,0.0,69.0,0.0,1461.0,3.0,0.0,0.0,19900.4975124378
95.0,0.0,740.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,0.0,1320.0,258.0,716.0,65535.0,1280.0,1.0,462.0,1.0,111.0,0.0,33.0,0.0,0.0,0.0,1179.0,0.0,0.0,0.0,9298.00092980009
44.0,0.0,526.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,1280.0,1.0,579.0,2.0,73.0,0.0,23.0,0.0,0.0,0.0,1415.0,1.0,0.0,0.0,17152.6586620926
114.0,0.0,654.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,37.0,0.0,39.0,0.0,0.0,0.0,1263.0,1.0,0.0,0.0,27027.027027027
90.0,0.0,826.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,115.0,0.0,33.0,1.0,0.0,0.0,1085.0,1.0,0.0,0.0,12928.2482223659
36.0,0.0,579.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,1192.0,65535.0,2860.0,1.0,1858.0,2.0,73.0,0.0,23.0,0.0,0.0,0.0,1370.0,1.0,0.0,0.0,17376.1946133797
370.0,0.0,859.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,38.0,0.0,25.0,0.0,0.0,0.0,1058.0,0.0,0.0,0.0,9601.53624579933
156.0,0.0,520.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,31.0,0.0,22.0,0.0,0.0,0.0,1396.0,1.0,0.0,0.0,18814.6754468485
222.0,0.0,396.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,895.0,87808.0,2616.0,1.0,1626.0,2.0,92.0,0.0,30.0,0.0,46.0,0.0,1536.0,7.0,1.0,0.0,14450.8670520231
87.0,0.0,587.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,24.0,0.0,20.0,1.0,0.0,0.0,1330.0,2.0,0.0,0.0,34722.2222222222
145.0,0.0,537.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,36.0,0.0,23.0,1.0,0.0,0.0,1380.0,0.0,0.0,0.0,19607.8431372549
210.0,0.0,711.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,895.0,87808.0,2616.0,1.0,1626.0,2.0,130.0,0.0,29.0,0.0,0.0,0.0,1216.0,4.0,0.0,0.0,14936.5197908887
66.0,0.0,784.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,1193.0,65535.0,2861.0,1.0,1859.0,2.0,87.0,0.0,33.0,1.0,0.0,0.0,1121.0,1.0,0.0,0.0,10152.2842639594
420.0,93.0,1205.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,2340.0,0.0,19.0,0.0,550.0,81.0,866.0,104.0,11.0,0.0,3900.15600624025
1434.0,50.0,1120.0,5.0,1.0,1.0,1.0,5.0,1.0,258.0,0.0,4.0,9.0,1320.0,243.0,767.0,88064.0,2616.0,1.0,1626.0,2.0,380.0,0.0,20.0,0.0,119.0,33.0,892.0,26.0,1.0,0.0,1353.91280801516
90.0,0.0,582.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,258.0,894.0,87808.0,1308.0,1.0,562.0,2.0,115.0,0.0,39.0,0.0,0.0,0.0,1343.0,2.0,0.0,0.0,30674.8466257669
108.0,0.0,609.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,895.0,87808.0,2616.0,1.0,1626.0,2.0,87.0,0.0,30.0,0.0,0.0,0.0,1317.0,3.0,0.0,0.0,26490.0662251656
200.0,0.0,748.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,137.0,0.0,73.0,1.0,0.0,0.0,1175.0,0.0,0.0,0.0,14609.203798393
289.0,0.0,705.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,56.0,0.0,40.0,0.0,0.0,0.0,1213.0,0.0,0.0,0.0,12135.9223300971
399.0,0.0,811.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,245.0,716.0,87808.0,1308.0,1.0,462.0,1.0,113.0,0.0,64.0,1.0,0.0,0.0,1114.0,2.0,0.0,0.0,10351.966873706
84.0,0.0,597.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,42.0,0.0,30.0,0.0,0.0,0.0,1320.0,1.0,0.0,0.0,32467.5324675325
202.0,0.0,678.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,22.0,0.0,31.0,0.0,0.0,0.0,1240.0,1.0,0.0,0.0,20512.8205128205
152.0,0.0,879.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,177.0,0.0,39.0,0.0,91.0,0.0,1046.0,3.0,0.0,0.0,14357.5017946877
177.0,0.0,672.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,246.0,716.0,87808.0,1308.0,1.0,462.0,1.0,105.0,0.0,30.0,1.0,0.0,0.0,1256.0,0.0,0.0,0.0,22002.200220022
112.0,0.0,658.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,35.0,0.0,40.0,0.0,0.0,0.0,1259.0,2.0,0.0,0.0,29585.798816568
92.0,0.0,554.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,39.0,0.0,31.0,0.0,0.0,0.0,1362.0,1.0,0.0,0.0,29673.590504451
104.0,0.0,491.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,715.0,87808.0,1308.0,1.0,462.0,1.0,100.0,0.0,32.0,1.0,0.0,0.0,1434.0,1.0,0.0,0.0,27548.2093663912
137.0,0.0,443.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,82.0,0.0,18.0,0.0,68.0,0.0,1479.0,2.0,0.0,0.0,32520.325203252
1727.0,151.0,1321.0,6.0,0.0,0.0,0.0,6.0,1.0,1280.0,1.0,3.0,0.0,1320.0,258.0,809.0,65535.0,1280.0,1.0,462.0,1.0,535.0,0.0,19.0,0.0,33.0,126.0,947.0,361.0,9.0,0.0,920.556015833563
139.0,131.0,880.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,2617.0,0.0,19.0,0.0,0.0,114.0,1119.0,53.0,4.0,0.0,4996.25281039221
487.0,0.0,1311.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,50.0,0.0,34.0,0.0,735.0,0.0,647.0,35.0,0.0,0.0,3452.44260314172
629.0,19.0,957.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,894.0,65535.0,1280.0,1.0,578.0,2.0,210.0,0.0,20.0,0.0,1.0,18.0,993.0,45.0,1.0,0.0,3492.2297887201
86.0,0.0,861.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,1193.0,65535.0,2861.0,1.0,1859.0,2.0,75.0,0.0,14.0,0.0,0.0,0.0,1047.0,1.0,0.0,0.0,15491.8667699458
139.0,1.0,95.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,1320.0,0.0,0.0,88064.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0,2698.32703723691
144.0,21.0,914.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,895.0,65535.0,2560.0,1.0,1558.0,2.0,87.0,0.0,25.0,0.0,43.0,6.0,1074.0,23.0,0.0,0.0,10615.7112526539
2284.0,396.0,1248.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,347.0,0.0,16.0,0.0,119.0,395.0,674.0,5.0,0.0,0.0,1846.38109305761
260.0,0.0,555.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,20.0,0.0,14.0,0.0,0.0,0.0,1360.0,0.0,0.0,0.0,16920.4737732657
259.0,0.0,769.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,40.0,0.0,22.0,0.0,0.0,0.0,1148.0,2.0,0.0,0.0,16877.6371308017
129.0,0.0,531.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,8.0,1320.0,244.0,894.0,87808.0,2616.0,1.0,1626.0,2.0,87.0,0.0,33.0,0.0,0.0,0.0,1393.0,1.0,0.0,0.0,30303.0303030303
179.0,0.0,733.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,1320.0,433.0,432.0,87808.0,433.0,1.0,0.0,0.0,47.0,0.0,32.0,0.0,0.0,0.0,1198.0,0.0,0.0,0.0,20100.5025125628
125.0,0.0,726.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1320.0,258.0,716.0,65535.0,1280.0,1.0,462.0,1.0,79.0,0.0,14.0,0.0,0.0,0.0,1204.0,0.0,0.0,0.0,11350.7377979569
1169.0,27.0,798.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,1320.0,433.0,432.0,88064.0,433.0,1.0,0.0,0.0,3180.0,0.0,25.0,0.0,3.0,11.0,1127.0,0.0,0.0,0.0,2881.84438040346
415.0,264.0,948.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,9.0,1320.0,245.0,716.0,88064.0,1308.0,1.0,462.0,1.0,2303.0,0.0,42.0,1.0,0.0,237.0,987.0,10.0,1.0,0.0,1762.58041773156
