resets.sent.a2b,sack.pkts.sent.b2a,dsack.pkts.sent.a2b,actual.data.bytes.b2a,rexmt.data.bytes.a2b,rexmt.data.bytes.b2a,outoforder.pkts.b2a,max.segm.size.b2a,min.segm.size.b2a,avg.segm.size.a2b,max.win.adv.a2b,min.win.adv.a2b,avg.win.adv.a2b,avg.win.adv.b2a,min.non.zero.owin.b2a,avg.owin.a2b,avg.owin.b2a,wavg.owin.a2b,initial.window.bytes.b2a,initial.window.pkts.b2a,truncated.data.b2a,data.xmit.time.a2b,data.xmit.time.b2a,throughput.a2b,rtt.samples.a2b,rtt.min.a2b,rtt.max.a2b,rtt.avg.a2b,rtt.stdev.a2b,rtt.from.3whs.a2b,rtt.full.sz.smpls.a2b,rtt.full.sz.max.a2b,rtt.min.last.a2b,segs.cum.acked.a2b,triple.dupacks.a2b,max.retrans.a2b,sdv.retr.time.a2b,syn.pkts.sent.a2b,fin.pkts.sent.a2b,ambiguous.acks.a2b,rtt.samples.b2a,rtt.min.b2a,rtt.max.b2a,rtt.avg.b2a,rtt.stdev.b2a,rtt.full.sz.min.b2a,rtt.full.sz.avg.b2a,post.loss.acks.b2a,rtt.min.last.b2a,rtt.max.last.b2a,rtt.sdv.last.b2a,segs.cum.acked.b2a,triple.dupacks.b2a,max.retrans.b2a,min.retr.time.b2a,avg.retr.time.b2a,sdv.retr.time.b2a,duplicate.acks.a2b,duplicate.acks.b2a,abs.downlinkdelay.max,abs.uplinkdelay.25.,abs.uplinkdelay.50.,abs.uplinkdelay.avg,abs.uplinkdelay.75.,abs.uplinkdelay.max,abs.downlinkdeltadelay.25.,abs.downlinkdeltadelay.50.,abs.downlinkdeltadelay.75.,abs.uplinkdeltadelay.75.,abs.rtt.min,abs.rtt.25.,abs.rtt.50.,abs.rtt.avg,abs.rtt.75.,abs.rtt.max,abs.cwin.min,abs.cwin.25.,abs.cwin.50.,abs.cwin.max,abs.rwin.min,abs.rwin.25.,abs.rwin.50.,abs.rwin.avg,abs.rwin.75.,abs.winratio.25.,abs.winratio.50.,abs.radiobuffer.min,abs.radiobuffer.25.,abs.radiobuffer.50.,abs.radiobuffer.avg,abs.radiobuffer.75.,abs.radiobuffer.max,abs.idletime.25.,abs.idletime.50.,abs.idletime.75.,abs.idletime.max,abs.segmentsizes.min,abs.segmentsizes.max,abs.packetlost.sum,abs.pushevents.sum,abs.burst.sum,abs.rtoevents.sum,abs.theoricalmaxtp.min,abs.theoricalmaxtp.avg,abs.theoricalmaxtp.max,transfer.datarate
0.0,0.0,0.0,10025876.0,0.0,0.0,5.0,65236.0,198.0,300.0,3666944.0,65536.0,1682604.0,270007.0,1.0,4.0,92424.0,62.0,3585.0,2.0,9960636.0,0.128,0.451,1554.0,4.0,17.2,30.8,21.2,6.4,17.3,1.0,17.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,226.0,0.1,6.8,0.9,1.2,0.5,0.5,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,5.25,12.0,8.51063829787234,15.0,42.0,8.0,14.0,26.0,61.0,13.0,24.0,29.0,31.031914893617,36.75,58.0,0.0,524664.0,990212.0,1824307.0,65536.0,954368.0,1680384.0,1886373.58297872,2982912.0,0.308810834073959,0.446077112185957,0.0,542283.0,859925.5,851780.185106383,1158972.0,2326230.0,0.0,0.0,1.00000000384171,74.9999999970896,1.0,65236.0,0.0,223.0,0.0,0.0,0.0,246.26806427658,550.929230726852,238619.452
0.0,0.0,0.0,10025819.0,0.0,0.0,6.0,65236.0,60.0,300.0,6223872.0,65536.0,3540373.0,383227.0,1.0,4.0,116501.0,57.0,3586.0,2.0,9958979.0,0.132,0.526,1473.0,4.0,27.3,30.3,28.6,1.6,27.4,1.0,27.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.1,5.8,0.6,0.5,1.0,1.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,14.0,20.0,14.00625,23.0,45.0,14.0,24.0,44.0,72.0,20.0,37.0,50.5,55.6395833333333,67.25,121.0,0.0,834742.0,1790342.0,2397050.0,65536.0,3910912.0,4549632.0,4170225.06666667,5498880.0,0.262789475431265,0.351357153332373,0.0,681208.5,1145646.0,1815070.28125,3701578.0,3701578.0,0.0,0.0,1.00000000384171,82.9999999987194,1.0,65236.0,0.0,222.0,0.0,0.0,0.0,204.908408855512,380.81413332064,199441.97
0.0,0.0,1556.0,12996639.0,0.0,2996256.0,2165.0,15268.0,20.0,229.0,3144704.0,65536.0,2928239.0,262517.0,1.0,1.0,14403.0,1.0,5552.0,4.0,12996499.0,0.0,2.661,85.0,2.0,14.6,19.5,17.1,0.0,19.5,1.0,19.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1927.0,0.1,46.8,0.9,1.4,0.5,0.5,943.0,0.0,0.0,0.0,2254.0,100.0,0.0,0.0,0.0,0.0,5.0,2626.0,266.0,-3.75,8.0,-3.51955813111192,11.0,66.0,5.0,10.0,26.0,187.0,0.0,18.0,22.0,28.7307210804088,28.0,162.0,0.0,23596.0,75708.0,284892.0,65536.0,3126272.0,3140608.0,2929429.23288664,3143680.0,0.0078837308694236,0.026058213180189,0.0,59684.0,89818.0,124995.502354219,130472.0,770892.0,0.0,0.0,0.0,63.0000000019209,0.0,14180.0,264.0,473.0,30.0,774.0,0.0,960996776.423497,475264000000.0,30065.037
0.0,0.0,1814.0,13314738.0,0.0,3314355.0,2433.0,19432.0,12.0,229.0,3144704.0,65536.0,2898641.0,262518.0,1.0,1.0,21453.0,2.0,8328.0,2.0,13314598.0,0.0,1.735,129.0,2.0,15.9,18.4,17.1,0.0,18.4,1.0,18.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1669.0,0.1,8.2,1.1,0.9,1.0,1.0,1046.0,0.0,0.0,0.0,2484.0,130.0,1.0,2.9,2.9,0.0,0.0,3122.0,685.0,-249.0,-13.0,-138.621674700946,8.0,26.0,8.0,35.0,258.0,672.0,0.0,18.0,21.0,21.5465155894348,25.0,49.0,0.0,23596.0,61280.0,423480.0,65536.0,3091456.0,3134464.0,2904649.2212105,3143680.0,0.0075303819444444,0.0194867307066102,0.0,90220.0,184956.0,1260803.78664524,2372560.0,5280690.0,0.0,0.0,0.0,25.9999999980209,0.0,19432.0,95.0,327.0,18.0,1003.0,0.0,1575907198.18518,430528000000.0,46676.233
0.0,0.0,0.0,10025820.0,0.0,0.0,2.0,65236.0,232.0,300.0,8386560.0,65536.0,5595751.0,326026.0,1.0,3.0,51133.0,47.0,3587.0,2.0,9943640.0,0.132,0.687,1181.0,4.0,22.7,28.8,26.0,2.8,22.7,1.0,22.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,436.0,0.0,5.8,0.5,0.6,0.8,0.8,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,13.0,16.0,13.6403361344538,19.0,28.0,20.0,33.0,58.0,52.0,11.0,37.0,53.0,59.1932773109244,72.0,148.0,0.0,759864.0,1125136.0,1505980.0,65536.0,4765184.0,7404544.0,6210399.94621849,8348672.0,0.126568719349193,0.17637504586034,0.0,420088.0,924408.0,978744.278991597,1226522.5,2098032.0,0.0,0.0,1.00000000384171,84.9999999991269,1.0,65236.0,0.0,268.0,0.0,0.0,0.0,153.75928924338,910.804307622246,145245.783
0.0,0.0,22.0,10216040.0,0.0,215657.0,11.0,65236.0,48.0,229.0,8387584.0,65536.0,5746268.0,291842.0,1.0,1.0,62976.0,4.0,4164.0,1.0,10215900.0,0.0,1.239,178.0,2.0,20.8,24.5,22.6,0.0,24.5,1.0,24.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,551.0,0.1,2.6,0.6,0.4,0.3,0.3,6.0,0.0,0.0,0.0,188.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,297.0,-1.75,12.0,-16.164907651715,17.0,30.0,8.0,19.5,98.5,262.0,5.0,23.0,27.0,58.6832352344224,40.0,304.0,0.0,147128.0,205524.0,1491265.0,65536.0,4049920.0,6892544.0,6027139.71503958,8369152.0,0.0210634150144208,0.0280817570487243,0.0,99681.0,208894.0,468861.327176781,811123.0,1665600.0,0.0,0.999999996565748,2.00000000040745,199.99999999709,0.0,65236.0,11.0,304.0,2.0,5.0,0.0,69.0267885074661,583.515199970824,64570.673
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,12.0,229.0,8231936.0,65536.0,4679654.0,286139.0,1.0,1.0,115548.0,12.0,5552.0,1.0,10000243.0,0.0,0.364,556.0,2.0,12.6,23.1,17.8,0.0,23.1,1.0,23.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,282.0,0.1,5.9,0.6,0.5,0.5,0.5,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,9.0,5.58963282937365,12.5,22.0,18.0,23.0,31.0,59.5,6.0,29.0,33.0,33.7170626349892,41.0,56.0,0.0,639952.0,1135672.0,1442132.0,65536.0,4181504.0,6272000.0,5528029.71922246,7397376.0,0.111264689323776,0.193312858994116,0.0,609332.0,867992.0,801431.544276458,1018098.0,1256468.0,0.0,0.0,1.00000000384171,27.0000000018626,1.0,65236.0,0.0,224.0,0.0,0.0,0.0,244.044338547941,997.509333167082,219788.637
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,100.0,229.0,7055360.0,65536.0,4586408.0,304322.0,1.0,1.0,54416.0,7.0,8328.0,2.0,10000243.0,0.0,0.599,357.0,2.0,15.8,17.1,16.5,0.0,15.8,1.0,15.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,375.0,0.1,2.5,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,7.0,10.0,5.84347826086957,12.5,22.0,32.0,49.0,82.0,80.5,13.0,46.0,56.0,74.2782608695652,75.0,214.0,0.0,1054851.0,1344972.0,1489340.0,65536.0,2774016.0,5929984.0,4900992.2226087,7033856.0,0.197263362071942,0.210641764130756,0.0,909512.0,1231127.0,1044305.45391304,1311776.0,1561500.0,0.0,0.0,1.00000000384171,83.0000000059954,1.0,65236.0,0.0,261.0,0.0,0.0,0.0,153.385103244375,647.15733329738,133561.042
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,495.0,229.0,7421952.0,65536.0,4949224.0,300083.0,1.0,1.0,65812.0,15.0,16656.0,4.0,10000243.0,0.0,0.391,517.0,2.0,18.0,20.3,19.2,0.0,20.3,1.0,20.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,338.0,0.1,13.1,0.6,0.8,0.5,0.5,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10.0,14.0,8.025390625,16.0,23.0,18.0,31.0,41.0,71.0,12.0,26.0,43.0,41.294921875,55.0,68.0,0.0,659883.0,1320472.0,1471910.0,65536.0,4675584.0,7211008.0,5702680.0,7390208.0,0.176451553254438,0.193746983270157,0.0,542708.0,821443.0,785772.408203125,1038475.0,1344535.0,0.0,0.0,1.00000000384171,33.9999999996508,1.0,65236.0,0.0,258.0,0.0,0.0,0.0,211.261204807874,469.654333313764,204611.396
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,200.0,229.0,8381440.0,65536.0,5000258.0,340520.0,1.0,1.0,89048.0,19.0,8328.0,2.0,10000243.0,0.0,0.251,753.0,2.0,22.7,24.2,23.4,0.0,24.2,1.0,24.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,305.0,0.1,4.4,0.6,0.4,0.4,0.4,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,13.0,16.0,11.1037735849057,18.0,23.0,6.0,12.0,31.0,48.0,19.0,26.0,33.0,34.7853773584906,43.0,53.0,0.0,868808.0,1654496.0,2872304.0,65536.0,3426304.0,7101952.0,5743821.28301887,8286208.0,0.25876569122576,0.280224983612344,0.0,510437.0,939628.0,1190824.11320755,2036728.0,2142992.0,0.0,0.0,0.999999996565748,29.9999999988358,1.0,65236.0,0.0,213.0,0.0,0.0,0.0,350.802618839941,702.842074048043,318737.307
0.0,0.0,0.0,10025820.0,0.0,0.0,9.0,65236.0,66.0,300.0,4193280.0,65536.0,3046129.0,365148.0,1.0,3.0,68740.0,37.0,3587.0,2.0,9945254.0,0.163,0.836,974.0,4.0,22.0,39.8,29.6,8.0,31.9,1.0,31.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,329.0,0.1,1.8,0.5,0.3,0.4,0.4,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,4.0,10.0,5.9447322970639,13.0,22.0,31.0,57.0,67.0,49.0,18.0,37.0,62.0,61.2279792746114,79.5,116.0,0.0,444160.0,868494.0,1477441.0,65536.0,3905536.0,4126720.0,3512610.04490501,4172800.0,0.157389194341749,0.27989658973029,0.0,350143.0,807526.0,795195.85492228,1183767.0,1686977.0,0.0,0.0,1.00000000384171,108.99999999674,1.0,65236.0,0.0,259.0,0.0,0.0,0.0,115.436278343686,335.695199983215,117215.895
0.0,0.0,1.0,10026092.0,259.0,274.0,10.0,14700.0,1.0,290.0,3144704.0,65536.0,2603215.0,329057.0,1.0,1.0,4910.0,13.0,3585.0,2.0,9413609.0,0.361,7.133,125.0,3.0,19.7,27.3,23.1,3.9,19.7,1.0,19.7,38.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2794.0,0.1,7.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,326.0,8.0,10.0,6.29697107720337,12.0,23.0,13.0,20.0,31.0,311.0,5.0,25.0,33.0,35.740940022983,43.0,131.0,0.0,34884.0,52552.0,121628.0,65536.0,3133440.0,3143680.0,2797989.40013664,3144704.0,0.0140432931048518,0.0189533948354513,0.0,23324.0,37956.0,39707.989751765,53384.0,144352.0,0.0,1.00000000384171,2.00000000040745,273.999999997613,1.0,14700.0,0.0,1452.0,0.0,1.0,0.0,12.4197461910874,67.679999986464,11835.795
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,39810.0,42.0,229.0,4192256.0,65536.0,3594196.0,319786.0,1.0,1.0,16290.0,3.0,2654.0,1.0,10000243.0,0.0,1.821,122.0,2.0,21.9,24.4,23.1,0.0,21.9,1.0,21.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,966.0,0.1,5.5,0.5,0.4,0.4,0.4,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,8.0,11.0,-20.9388736263736,13.0,25.0,194.0,212.0,221.0,385.0,20.0,93.5,220.0,172.872667367195,231.0,247.0,0.0,317484.75,1338949.0,1363667.0,65536.0,4170496.0,4185088.0,3793218.10989011,4189184.0,0.222959487683958,0.322103898235222,0.0,795070.5,1266671.5,1065217.76923077,1305375.25,2372974.0,0.0,0.0,2.00000000040745,32.999999995809,1.0,39810.0,0.0,562.0,0.0,0.0,0.0,43.7529863314123,72.8252972953291,43933.588
0.0,0.0,0.0,10025819.0,0.0,0.0,23.0,65236.0,56.0,300.0,8387584.0,65536.0,4685893.0,335793.0,1.0,2.0,82829.0,23.0,3586.0,2.0,9916003.0,0.148,1.538,549.0,4.0,20.1,35.9,29.6,6.7,35.9,1.0,35.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.1,4.3,0.6,0.6,0.5,0.5,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,3.0,15.0,-8.62737642585551,19.0,37.0,59.0,92.0,168.0,255.0,22.0,71.0,93.0,105.729370360312,124.0,238.0,0.0,308136.0,602392.0,1483136.0,65536.0,2904064.0,7084032.0,5514160.83143219,8314880.0,0.0559886357344007,0.175990408182504,0.0,438629.0,715124.0,794207.036755387,1230750.0,1639228.0,0.0,0.0,1.00000000384171,85.0000000064028,1.0,65236.0,0.0,326.0,0.0,0.0,0.0,62.392055869013,518.859636340052,56781.637
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,260.0,229.0,8385536.0,65536.0,5522970.0,312716.0,1.0,1.0,79371.0,21.0,38864.0,9.0,10000243.0,0.0,0.322,606.0,2.0,17.2,19.6,18.4,0.0,17.2,1.0,17.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,341.0,0.1,4.1,0.5,0.4,0.6,0.6,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,9.0,12.0,11.343685300207,14.0,26.0,10.0,16.0,33.5,19.0,13.0,25.0,30.0,35.4886128364389,49.0,61.0,0.0,1055724.0,1336715.0,2152518.0,65536.0,4661248.0,8161280.0,6297678.44306418,8338432.0,0.156147121811616,0.177286059401273,0.0,637094.0,912336.0,1058607.92960663,1170455.5,2366407.0,0.0,0.0,0.999999996565748,36.0000000000582,1.0,65236.0,0.0,246.0,0.0,0.0,0.0,293.161312369038,755.071999941918,247687.505
0.0,0.0,0.0,10025818.0,0.0,0.0,8.0,65236.0,274.0,300.0,6080512.0,65536.0,4333345.0,384435.0,1.0,3.0,56240.0,49.0,3585.0,2.0,9936078.0,0.264,0.88,921.0,4.0,25.0,125.0,54.2,47.4,31.6,1.0,31.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,373.0,0.1,3.1,0.5,0.3,1.0,1.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,12.0,16.0,17.1972049689441,19.0,89.0,9.0,22.5,47.0,38.0,17.0,26.0,40.0,56.0505743671954,68.0,188.0,0.0,432333.0,656598.0,1479810.0,65536.0,5329920.0,5954560.0,5035731.47826087,6059008.0,0.0763044037011652,0.204915500532683,0.0,175036.0,480608.0,582566.681677019,997674.75,1437702.0,0.0,0.0,1.00000000384171,201.999999997497,1.0,65236.0,0.0,294.0,0.0,0.0,0.0,132.906758994837,318.114594585997,125864.477
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,296.0,229.0,5002240.0,65536.0,3731340.0,300084.0,1.0,1.0,81066.0,9.0,4164.0,1.0,10000243.0,0.0,0.446,458.0,2.0,13.7,32.2,23.0,0.0,32.2,1.0,32.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,300.0,0.1,5.4,0.8,1.0,0.4,0.4,0.0,0.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,10.0,3.54174757281553,11.0,29.0,26.0,36.0,48.0,73.0,10.0,35.0,45.0,44.1126213592233,52.0,84.0,0.0,826204.0,1319988.0,1900172.0,65536.0,4464128.0,4944896.0,4198173.32815534,4984832.0,0.238073393005612,0.276419809766693,0.0,716208.0,1135384.0,1027846.46019417,1384496.0,1450941.0,0.0,0.0,1.00000000384171,37.0000000038999,1.0,65236.0,0.0,243.0,0.0,0.0,0.0,216.268378472171,556.934399944307,179379.067
0.0,0.0,9.0,10054515.0,0.0,54132.0,24.0,56908.0,60.0,229.0,3358720.0,65536.0,2198965.0,346400.0,1.0,1.0,18458.0,11.0,6940.0,4.0,10054375.0,0.0,4.774,45.0,2.0,32.0,33.9,33.0,0.0,33.9,1.0,33.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1120.0,0.1,3.4,0.5,0.4,0.6,0.6,3.0,0.6,0.6,0.0,424.0,1.0,1.0,40.3,621.3,389.8,1.0,17.0,3161.0,8.0,11.0,-156.375478927203,13.0,29.0,5.0,7.0,11.0,3151.0,3.0,18.0,21.0,26.1309067688378,24.0,615.0,-1.0,43440.0,96164.0,424004.0,74752.0,1735680.0,3129344.0,2472060.24010217,3140608.0,0.0237450908415266,0.0337672794890097,0.0,21225.0,52746.0,92098.4022988506,107519.0,737098.0,0.0,1.00000000384171,2.00000000040745,347.999999998137,0.0,56908.0,0.0,598.0,0.0,5.0,-0.0004210526315567,42.3943156308469,551.498666482834,19107.491
0.0,0.0,0.0,10000383.0,0.0,0.0,1.0,65236.0,209.0,229.0,8231936.0,65536.0,5081412.0,270813.0,1.0,1.0,103087.0,28.0,22208.0,8.0,10000243.0,0.0,0.319,596.0,2.0,17.7,35.7,26.7,0.0,17.7,1.0,17.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,323.0,0.1,6.3,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,6.0,11.0,7.02795698924731,13.0,21.0,10.0,21.0,27.0,37.0,7.0,22.0,29.0,29.8596815870622,39.0,49.0,0.0,621824.0,963729.0,1488308.0,65536.0,3625984.0,7751680.0,5975062.02150538,8153088.0,0.0963111202290674,0.183397183889602,0.0,222772.0,675677.0,666545.647311828,998093.0,1695885.0,0.0,0.0,1.00000000384171,48.9999999990687,1.0,65236.0,0.0,231.0,0.0,0.0,0.0,246.693592590412,710.655999898478,250793.304
0.0,0.0,0.0,10025818.0,0.0,0.0,4.0,65236.0,112.0,300.0,5075968.0,65536.0,3547781.0,363707.0,1.0,3.0,57838.0,50.0,3585.0,2.0,9954586.0,0.111,0.52,1504.0,4.0,17.7,24.0,20.5,3.2,22.4,1.0,22.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,323.0,0.1,1.8,0.4,0.3,0.4,0.4,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,6.0,9.0,6.76116504854369,12.0,27.0,7.0,14.0,45.0,44.0,10.0,19.0,24.0,38.6551510248118,47.5,131.0,0.0,473686.0,630988.0,1478938.0,65536.0,4052992.0,4835328.0,4029996.73786408,5039104.0,0.11493026431998,0.172597764334392,0.0,343530.0,523229.0,736505.590291262,1191957.0,1608022.0,0.0,0.0,1.00000000384171,61.9999999980791,1.0,65236.0,0.0,236.0,0.0,0.0,0.0,186.979449391574,618.175999967464,187765.04
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,248.0,229.0,8387584.0,65536.0,5520994.0,287554.0,1.0,1.0,69099.0,9.0,5552.0,1.0,10000243.0,0.0,0.385,539.0,2.0,11.9,20.6,16.3,0.0,20.6,1.0,20.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,336.0,0.1,2.1,0.4,0.3,0.8,0.8,0.0,0.0,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,9.0,12.0,8.20944558521561,14.0,19.0,17.5,28.0,33.0,57.0,15.0,27.0,39.0,37.0,47.0,55.0,0.0,599616.0,1178412.0,1442132.0,65536.0,4231168.0,8276992.0,6350776.50924025,8369152.0,0.132770607374789,0.168964338008631,0.0,694116.0,999360.0,883331.059548255,1125072.0,1612856.0,0.0,0.0,1.00000000384171,20.0000000040745,1.0,65236.0,0.0,231.0,0.0,0.0,0.0,202.701335504964,333.813999979137,207800.166
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,48.0,229.0,6605824.0,65536.0,4402734.0,262371.0,1.0,1.0,64226.0,12.0,11104.0,2.0,10000243.0,0.0,0.283,710.0,2.0,11.6,17.8,14.7,0.0,17.8,1.0,17.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,318.0,0.1,4.2,0.6,0.5,1.0,1.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,2.25,12.0,3.53023255813953,14.0,19.0,12.0,18.0,24.0,73.0,9.0,22.0,29.0,28.4651162790698,34.75,42.0,0.0,790228.0,1161884.0,1487209.0,65536.0,4109312.0,5485568.0,4852057.30232558,6550528.0,0.166197437280993,0.226264418728034,0.0,732137.0,736462.0,755973.997674419,926323.75,1334890.0,0.0,0.0,1.00000000384171,21.999999997206,1.0,65236.0,0.0,210.0,0.0,0.0,0.0,282.098871748574,1122.41244431973,282696.339
0.0,0.0,0.0,10025818.0,0.0,0.0,15.0,65236.0,120.0,300.0,5268480.0,65536.0,2236178.0,272834.0,1.0,4.0,122344.0,45.0,3585.0,2.0,9955138.0,0.125,0.502,1573.0,4.0,17.8,22.1,19.6,1.8,22.1,1.0,22.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,260.0,0.1,4.4,0.7,0.6,0.5,0.5,0.0,0.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,10.0,14.0,12.3703703703704,16.0,24.0,12.0,18.0,31.0,34.0,13.0,28.0,34.0,36.4931773879142,45.0,65.0,0.0,671792.0,1032672.0,1467116.0,65536.0,1052672.0,2017280.0,2293354.791423,3320832.0,0.275210471737908,0.430416808970856,0.0,520500.0,776625.0,803985.674463938,1075843.0,1470105.0,0.0,0.0,1.00000000384171,80.999999998312,1.0,65236.0,0.0,244.0,0.0,0.0,0.0,209.714016145884,477.865999970133,207708.995
0.0,0.0,0.0,10000383.0,0.0,0.0,0.0,65236.0,876.0,229.0,8387584.0,65536.0,5654642.0,301448.0,1.0,1.0,61594.0,16.0,4164.0,1.0,10000243.0,0.0,0.326,617.0,2.0,17.9,20.1,19.0,0.0,17.9,1.0,17.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,321.0,0.1,3.5,0.7,0.5,0.5,0.5,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,9.0,13.0,8.25874125874126,16.0,34.0,13.0,25.0,33.0,59.0,14.0,31.0,43.0,39.1841491841492,47.0,57.0,0.0,850844.0,1418536.0,1711404.0,65536.0,4168704.0,8269824.0,6321474.23776224,8360960.0,0.180411008018509,0.196932852662179,0.0,743968.0,1122084.0,1591522.16317016,3309387.0,3309387.0,0.0,0.0,1.00000000384171,28.9999999949941,1.0,65236.0,0.0,218.0,0.0,0.0,0.0,237.939638614537,352.551999982372,246163.274
0.0,0.0,0.0,10025819.0,0.0,0.0,12.0,65236.0,16.0,300.0,7481344.0,65536.0,4593753.0,330123.0,1.0,2.0,63849.0,33.0,2776.0,1.0,9926823.0,0.142,0.825,980.0,4.0,24.4,33.1,28.6,4.3,33.1,1.0,33.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,453.0,0.1,8.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,7.0,9.0,3.80437756497948,11.0,29.0,39.0,54.0,108.0,75.0,20.0,51.0,60.0,83.9233926128591,108.5,239.0,0.0,1121108.0,1398712.0,1482152.0,65536.0,2714624.0,5812224.0,4946288.41586867,7341056.0,0.195971709534605,0.217390481750562,0.0,975282.0,1309836.0,1142895.99726402,1425530.0,1571586.0,0.0,0.0,2.00000000040745,92.000000004191,1.0,65236.0,0.0,309.0,0.0,0.0,0.0,138.108711215996,301.391589735862,116028.469
